Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Asia,,1977,2.352419,0,0,0,595.6796,94.4673,619.9248,4754.6685,6917.457
Asia,,1978,3.0238874,0,0,0,627.38477,185.38345,733.8824,4987.2344,7268.8726
Asia,,1979,5.880225,0,0,0,678.32526,228.53787,894.37683,5233.94,7446.092
Asia,,1980,10.225906,0,0,0,726.7969,268.87515,932.26636,5541.4194,7003.635
Asia,,1981,16.12099,0,0,0,775.0389,288.9421,957.2912,5723.564,6928.203
Asia,,1982,43.08409,0,0,0,767.6816,337.9207,1022.44794,5951.4644,6931.045
Asia,,1983,49.905495,0,0,0,802.8605,404.19348,1100.335,6326.9673,7244.8315
Asia,,1984,54.700443,0,0,0,804.7321,486.15497,1352.9961,6892.806,7399.0015
Asia,,1985,58.305046,0,0,0,953.4008,597.8186,2157.7676,7993.0044,8200.466
Asia,,1986,60.9806,0,0,0,960.68225,635.89264,2427.471,8322.276,8378.057
Asia,,1987,62.015892,0,0,0,995.3218,752.79004,2586.5627,8908.044,8769.788
Asia,,1988,66.884865,0,0,0,1143.6411,710.3686,2777.177,9504.191,9369.528
Asia,,1989,72.250786,0,0,0,1170.0121,741.59814,3012.6265,9890.94,9777.934
Asia,,1990,59.026268,0,0.011111111,0.09256453,1233.7039,797.60693,3132.3713,10082.525,10285.836
Asia,,1991,60.255142,0,0.011111111,0.34166917,1247.2997,851.8531,3316.2598,10483.272,10685.878
Asia,,1992,61.059685,0,0.043055553,0.61328644,1256.3605,874.5278,3529.3784,10810.011,11305.446
Asia,,1993,60.47633,0,0.079166666,0.8606967,1396.3622,969.1004,3513.7244,11308.551,11764.931
Asia,,1994,71.712875,0,0.099999994,1.6057721,1385.2932,1034.5516,3796.9954,11852.272,12373.638
Asia,,1995,86.19379,0,0.13752806,3.0960867,1495.45,1140.5145,4033.9558,12032.314,12971.222
Asia,,1996,87.577515,0,0.20155722,2.7135522,1485.4362,1204.6997,4316.742,12537.888,13536.183
Asia,,1997,98.82832,0,0.32323736,3.3218234,1480.2047,1281.556,4538.376,12547.064,14186.285
Asia,,1998,105.337395,0,0.46477458,4.049946,1568.477,1333.5294,4738.891,12526.393,13918.754
Asia,,1999,115.59943,0,0.6824072,5.638211,1527.8138,1355.9448,5115.054,12835.338,14333.619
Asia,,2000,127.0381,0.6141667,1.0563873,6.618441,1573.9657,1394.5674,5395.2324,13339.104,14925.476
Asia,,2001,129.90833,0.94730556,1.5262471,8.84122,1689.446,1404.9474,5743.8105,13965.954,15062.202
Asia,,2002,134.25424,2.8339157,2.106045,9.507616,1735.4646,1428.9634,6092.3145,15044.008,15434.177
Asia,,2003,140.21275,5.9058747,2.8638299,12.518487,1793.5249,1264.3798,6501.5645,17211.541,16057.086
Asia,,2004,148.20341,7.2604427,3.7627158,22.084707,2101.3755,1442.8495,7001.473,19374.244,17079.238
Asia,,2005,166.04797,10.220428,4.745087,27.5558,2159.8936,1494.2422,7522.11,22016.176,17395.297
Asia,,2006,178.65582,15.083623,5.8523254,42.935802,2364.6375,1525.556,7987.729,23737.959,17868.775
Asia,,2007,198.76134,19.675314,6.9799337,56.72913,2468.902,1455.6332,8628.25,25788.29,18382
Asia,,2008,223.75328,29.854061,8.399776,86.07262,2779.2915,1402.011,9204.166,26510.963,18597.172
Asia,,2009,248.28299,35.308468,10.815609,133.00812,2685.8247,1459.046,9460.219,27420.24,18687.225
Asia,,2010,277.2171,40.545357,15.254441,203.03502,3069.2905,1524.5714,10398.478,28709.678,19837.582
Asia,,2011,296.31268,46.59738,26.970533,285.26782,3091.4153,1258.5153,11160.83,30827.152,20370.314
Asia,,2012,319.16397,58.550114,40.31185,371.34775,3481.396,893.4959,11782.745,31528.883,21265.395
Asia,,2013,353.0369,81.31269,74.91924,473.12997,3731.3079,896.9644,12040.942,32159.578,21675.94
Asia,,2014,415.07956,91.89122,151.15236,537.10236,4053.037,961.5854,12562.042,32643.232,22036.23
Asia,,2015,459.72812,77.67046,233.09529,609.8253,4198.7876,1078.5614,13010.474,32278.797,22830.945
Asia,,2016,482.7322,104.344666,348.97302,784.5524,4330.259,1197.3765,13352.568,31888.12,23681.215
Asia,,2017,550.43036,99.607025,546.0343,978.3318,4417.545,1257.8857,14003.046,32642.383,24337.588
Asia,,2018,676.50476,128.26076,773.85126,1160.7877,4498.55,1399.3793,14590.59,33640.49,24807.426
Asia,,2019,756.49054,162.66098,974.01025,1274.4594,4788.7837,1622.5823,14958.739,34436.355,25046.203
Asia,,2020,853.2386,172.51053,1168.5333,1429.0587,4899.202,1643.7034,15378.92,34406.69,23627.764
Asia,,2021,995.4007,187.86877,1450.12,1942.01,4799.9604,1798.5754,16204.585,36078.613,24458.723
Asia,,2022,1096.4088,210.42441,1825.4379,2235.8398,4923.2383,1885.3184,16119.678,36714.11,25288.162
Asia,,2023,1172.6841,240.11226,2319.9028,2569.8982,4620.147,2011.8016,16356.07,38051.11,26503.283
Asia,,2024,1236.3732,270.18298,3059.884,2864.066,5051.385,2109.7295,16982.66,38880.117,26750.393
Asia Pacific (EI),,1965,5.1375003,0,0,0,433.58206,0.06944444,56.231964,2780.7314,1948.4355
Asia Pacific (EI),,1966,5.134375,0,0,0,450.86618,1.6222222,62.389256,2931.5122,2277.601
Asia Pacific (EI),,1967,4.4500003,0,0,0,424.62982,1.7472222,71.39151,2854.2988,2602.3276
Asia Pacific (EI),,1968,4.928125,0,0,0,467.35864,2.8999999,77.81804,2896.733,2945.1353
Asia Pacific (EI),,1969,5.025,0,0,0,483.78833,5.018838,102.600426,3250.1877,3489.0818
Asia Pacific (EI),,1970,5.5522,0,0,0,501.97223,16.358728,142.32474,3631.1384,4104.7144
Asia Pacific (EI),,1971,5.4831595,0,0,0,554.0474,25.08578,170.55856,3887.9395,4492.684
Asia Pacific (EI),,1972,5.579972,0,0,0,569.76666,29.46374,196.7801,4036.5913,4929.4224
Asia Pacific (EI),,1973,5.734369,0,0,0,538.92114,33.445675,243.52914,4134.1763,5546.783
Asia Pacific (EI),,1974,8.798764,0,0,0,605.2905,61.188953,305.92618,4234.7363,5453.4517
Asia Pacific (EI),,1975,9.292718,0,0,0,645.6784,77.43968,349.8788,4557.451,5563.9253
Asia Pacific (EI),,1976,9.0824995,0,0,0,647.926,103.478134,405.07993,4665.681,5937.7886
Asia Pacific (EI),,1977,9.193059,0,0,0,630.662,94.4673,498.98422,4975.578,6180.5054
Asia Pacific (EI),,1978,10.115022,0,0,0,658.4622,185.38345,598.111,5219.2954,6473.2114
Asia Pacific (EI),,1979,12.6008005,0,0,0,713.8385,228.53787,683.5137,5472.163,6544.696
Asia Pacific (EI),,1980,17.164902,0,0,0,759.57556,268.87512,734.6105,5784.0054,6132.3696
Asia Pacific (EI),,1981,23.097815,0,0,0,804.8046,288.9421,744.4579,5975.036,5949.7583
Asia Pacific (EI),,1982,50.847595,0,0,0,785.1866,337.92072,774.5374,6185.461,5822.574
Asia Pacific (EI),,1983,57.45982,0,0,0,831.5038,404.19348,855.2932,6548.081,5947.04
Asia Pacific (EI),,1984,62.692104,0,0,0,831.68524,486.15497,1000.5268,7115.33,5978.6846
Asia Pacific (EI),,1985,65.993195,0,0,0,889.01,583.1855,1087.1436,7676.9263,5998.865
Asia Pacific (EI),,1986,68.79133,0,0,0,911.57526,628.2446,1186.6627,7972.3315,6192.077
Asia Pacific (EI),,1987,69.79714,0,0,0,908.0424,740.7594,1259.7145,8546.454,6495.1187
Asia Pacific (EI),,1988,75.47825,0,0,0,1004.9535,696.99994,1343.3666,9157.78,7015.7373
Asia Pacific (EI),,1989,82.64308,0,0,0,1077.8959,737.768,1427.1718,9570.253,7411.17
Asia Pacific (EI),,1990,70.377335,0,0.011111111,0.08978676,1109.123,797.607,1516.6709,9790.333,7788.351
Asia Pacific (EI),,1991,71.88523,0,0.02625,0.33889142,1140.3807,850.3554,1664.5177,10199.569,8179.211
Asia Pacific (EI),,1992,72.38038,0,0.07666666,0.61242783,1115.3872,873.23883,1777.8475,10548.409,8733.086
Asia Pacific (EI),,1993,72.20785,0,0.11972222,0.8662129,1223.0602,967.8605,1862.8564,11106.152,9125.602
Asia Pacific (EI),,1994,83.091446,0,0.14833333,1.6210779,1231.0333,1033.4958,2028.1571,11664.64,9634.299
Asia Pacific (EI),,1995,97.261795,0,0.19627805,3.115559,1342.4838,1139.449,2124.306,11937.516,10246.429
Asia Pacific (EI),,1996,98.94893,0,0.27266836,2.7533474,1314.5664,1197.9985,2319.488,12460.878,10777.198
Asia Pacific (EI),,1997,110.286545,0,0.40837625,3.3720832,1322.0616,1276.2573,2506.7385,12509.154,11307.56
Asia Pacific (EI),,1998,118.034,0,0.5636635,4.137639,1406.9904,1328.87,2563.8525,12499.0625,11075.611
Asia Pacific (EI),,1999,129.58635,0,0.79518497,5.7034698,1389.118,1350.1726,2768.8027,12880.176,11544.042
Asia Pacific (EI),,2000,140.74399,0.6141667,1.1862484,7.1220746,1448.8923,1388.9979,2983.047,13367.487,11940.552
Asia Pacific (EI),,2001,142.56038,0.94730556,1.6758327,9.7166,1575.6329,1399.4585,3165.5244,13978.579,12025.795
Asia Pacific (EI),,2002,147.98611,2.7166958,2.265771,11.142502,1585.7102,1422.7114,3308.5583,15048.661,12307.096
Asia Pacific (EI),,2003,155.1966,5.785994,3.036037,14.552794,1619.1481,1258.9357,3587.9856,17191.176,12831.1045
Asia Pacific (EI),,2004,167.06203,7.1373105,3.9604123,24.896189,1894.5548,1436.8848,3801.4817,19342.895,13619.323
Asia Pacific (EI),,2005,189.62656,10.272935,4.9710283,32.309658,1956.7756,1486.941,4080.2969,21975.717,13767.721
Asia Pacific (EI),,2006,203.1877,15.516957,6.1127534,49.65189,2143.5913,1518.4966,4393.0103,23651.621,14063.489
Asia Pacific (EI),,2007,224.60017,20.421219,7.2912526,65.43387,2266.2522,1448.8422,4731.4355,25619.13,14517.26
Asia Pacific (EI),,2008,249.59204,30.894682,8.766918,95.19771,2632.4692,1395.516,5034.736,26339.05,14471.823
Asia Pacific (EI),,2009,272.13074,36.937286,11.496873,143.95808,2540.7068,1452.501,5154.127,27247.479,14564.909
Asia Pacific (EI),,2010,302.1201,42.985962,17.548933,212.19867,2858.2947,1518.087,5752.4937,28443.184,15519.625
Asia Pacific (EI),,2011,322.44284,49.408176,31.681738,294.17422,2895.658,1251.6367,6204.157,30479.447,15912.909
Asia Pacific (EI),,2012,346.2862,60.635048,45.41374,380.73248,3252.4011,883.7982,6662.8794,31073.043,16598.861
Asia Pacific (EI),,2013,379.45093,79.81424,82.9947,482.02765,3503.7878,880.0461,6856.9644,31742.258,16842.258
Asia Pacific (EI),,2014,440.54517,93.22144,160.38995,545.22516,3876.4084,944.9587,7065.324,32169.959,17074.67
Asia Pacific (EI),,2015,483.65155,78.64539,243.58228,615.1979,3964.3118,1062.6549,7177.5005,31960.29,17841.248
Asia Pacific (EI),,2016,500.68994,104.42213,357.66342,781.97766,4091.6865,1175.1283,7328.8096,31479.326,18507.184
Asia Pacific (EI),,2017,562.6021,99.52699,551.2718,968.8681,4180.1387,1233.9427,7795.268,32167.65,19102.371
Asia Pacific (EI),,2018,682.74536,127.848335,770.0655,1151.7863,4293.258,1377.087,8295.409,33113.81,19590.314
Asia Pacific (EI),,2019,755.13293,161.93106,968.20184,1268.132,4433.5483,1601.2742,8573.402,33899.98,19936.926
Asia Pacific (EI),,2020,845.43555,172.05246,1159.9213,1419.7401,4607.155,1617.2504,8720.447,33882.41,18820.85
Asia Pacific (EI),,2021,979.2855,187.31631,1440.8501,1925.1486,4592.5605,1758.9617,9337.3545,35520.523,19316.277
Asia Pacific (EI),,2022,1073.7229,209.52875,1809.8817,2214.7546,4696.746,1812.795,9152.86,36116.63,19837.762
Asia Pacific (EI),,2023,1145.8882,239.07722,2275.5325,2550.1494,4376.0693,1905.009,9279.659,37427.117,20926.727
Asia Pacific (EI),,2024,1210.7552,268.8926,2976.3513,2837.5208,4762.436,1985.8262,9726.523,38229.9,21070.15
Australia,AUS,1965,0.925,0,0,0,21.360432,0,0.029475,202.02777,200.01936
Australia,AUS,1966,0.88750005,0,0,0,20.402895,0,0.039300002,209.38889,214.04755
Australia,AUS,1967,0.90625,0,0,0,21.127186,0,0.039300002,215.25,234.38777
Australia,AUS,1968,0.88125,0,0,0,22.084723,0,0.30457503,221.69444,255.28499
Australia,AUS,1969,0.87812495,0,0,0,24.122559,0,4.1265,229.27777,262.44812
Australia,AUS,1970,0.815625,0,0,0,28.251907,0,17.303974,231.69444,290.1954
Australia,AUS,1971,0.82187504,0,0,0,31.965117,0,25.82668,232.56944,305.54456
Australia,AUS,1972,0.875,0,0,0,32.092537,0,37.074265,242.93056,311.03336
Australia,AUS,1973,1.05625,0,0,0,34.12733,0,47.068798,252.9861,331.89297
Australia,AUS,1974,1.3406249,0,0,0,38.538666,0,53.70199,264.06943,351.73517
Australia,AUS,1975,1.5281249,0,0,0,41.355003,0,57.669968,272.54166,348.1045
Australia,AUS,1976,1.5125,0,0,0,39.316273,0,68.07722,281.79166,355.82147
Australia,AUS,1977,1.3406249,0,0,0,37.62208,0,77.76844,294.18054,372.60077
Australia,AUS,1978,1.265625,0,0,0,40.76486,0,83.72538,301.8611,380.9467
Australia,AUS,1979,1.3062501,0,0,0,39.572376,0,96.37518,315.54166,385.9148
Australia,AUS,1980,1.203125,0,0,0,37.407215,0,110.665886,324.7639,367.7676
Australia,AUS,1981,1.2625,0,0,0,38.51762,0,119.94439,333.13892,362.41833
Australia,AUS,1982,1.6125,0,0,0,35.47315,0,116.980835,336.68054,356.84918
Australia,AUS,1983,1.346875,0,0,0,33.676796,0,127.07482,336.55554,340.71588
Australia,AUS,1984,1.3781251,0,0,0,36.460968,0,125.31727,355.90277,349.9143
Australia,AUS,1985,1.425,0,0,0,38.72364,0,133.95262,368.1389,351.52405
Australia,AUS,1986,1.4375,0,0,0,38.960552,0,146.32928,377.4861,345.65332
Australia,AUS,1987,1.46875,0,0,0,37.816097,0,149.39459,393.3611,353.0262
Australia,AUS,1988,2.284375,0,0,0,39.817898,0,152.99341,413.7639,369.83667
Australia,AUS,1989,2.53125,0,0,0,39.59352,0,166.87564,433.95834,384.1453
Australia,AUS,1990,2.3734376,0,0,0,40.998608,0,167.75948,444.34723,392.90448
Australia,AUS,1991,2.2484374,0,0.015138889,0,43.48194,0,160.82101,453.2639,381.25476
Australia,AUS,1992,2.09375,0,0.03361111,0,44.28194,0,166.36958,455.95834,388.77893
Australia,AUS,1993,2.09375,0,0.040555555,0.005555556,45.51944,0,172.49344,458.8889,402.41638
Australia,AUS,1994,2.1765625,0,0.048333332,0.015277777,44.861107,0,191.56656,468.2639,415.6745
Australia,AUS,1995,2.5796876,0,0.05875,0.019444445,43.41944,0,193.4157,484.1667,427.7775
Australia,AUS,1996,2.9578125,0,0.071111105,0.019444445,44.35694,0,194.82664,503.95834,439.01538
Australia,AUS,1997,3.115625,0,0.08513888,0.020833332,44.3125,0,191.30505,529.4583,446.05786
Australia,AUS,1998,3.378125,0,0.09888888,0.049999997,43.88333,0,196.9532,553.0833,445.97025
Australia,AUS,1999,3.5421875,0,0.11277778,0.119444445,45.226387,0,201.74052,587.44305,456.154
Australia,AUS,2000,2.7796876,0,0.12986112,0.37222221,45.740273,0,205.5508,591.6619,455.9816
Australia,AUS,2001,2.4921875,0,0.14958563,0.7928177,44.54006,0,221.69319,585.69135,457.08533
Australia,AUS,2002,3.9587502,0,0.15972602,1.4617809,44.095886,0,228.14816,598.87213,461.9748
Australia,AUS,2003,5.286875,0,0.17220707,1.9183923,44.170437,0,229.9429,616.0213,460.25992
Australia,AUS,2004,8.797656,0,0.19769648,2.1544716,42.51125,0,234.53601,641.92114,471.29572
Australia,AUS,2005,12.096875,0.23431666,0.22594085,3.4920697,41.574463,0,232.58983,638.2223,478.7019
Australia,AUS,2006,12.2890625,0.7592003,0.26069516,5.781016,39.96016,0,259.43063,655.49884,493.64178
Australia,AUS,2007,13.359375,0.9658725,0.30252662,7.5853724,34.704655,0,290.19815,649.8025,506.2703
Australia,AUS,2008,11.550312,1.2792255,0.36728233,9.125198,31.174538,0,285.34958,677.29144,512.7159
Australia,AUS,2009,8.70875,1.7728553,0.76179004,11.647637,33.181232,0,291.36435,654.86127,504.14078
Australia,AUS,2010,7.6298437,2.576694,2.545959,12.981771,35.796875,0,317.06427,607.3943,519.3061
Australia,AUS,2011,8.043594,3.067639,5.296753,16.663212,50.704662,0,330.81964,592.0622,547.0603
Australia,AUS,2012,9.680781,2.9817686,6.2164946,19.909794,43.907215,0,332.8485,554.4683,561.41907
Australia,AUS,2013,10.4114065,2.9214733,9.839897,23.680305,48.820972,0,350.00482,526.2419,578.03705
Australia,AUS,2014,11.082381,3.0027654,12.600509,24.877863,36.85496,0,375.6775,521.8884,575.4282
Australia,AUS,2015,11.493943,2.260499,15.684871,29.956966,35.662197,0,389.9496,540.4112,570.77856
Australia,AUS,2016,11.335978,1.5002059,18.692904,32.763077,44.29503,0,379.52664,540.0623,572.20135
Australia,AUS,2017,11.130262,1.5228363,22.293892,33.026978,33.749294,0,372.84406,521.526,599.9491
Australia,AUS,2018,11.212966,1.6011952,30.676819,40.452625,43.063087,0,371.9078,508.89655,610.59534
Australia,AUS,2019,10.836644,1.5189528,45.28855,48.197243,34.704964,0,440.5704,486.4205,604.19867
Australia,AUS,2020,10.657576,1.206305,58.875412,55.819485,35.607296,0,423.1734,468.10437,522.1727
Australia,AUS,2021,10.45014,1.2377639,76.83204,65.999695,39.2677,0,395.7571,452.47617,535.7199
Australia,AUS,2022,9.958081,1.3279388,92.24594,73.833664,40.935524,0,432.2686,428.35617,569.00037
Australia,AUS,2023,9.767759,1.2590803,109.74231,77.726616,36.77848,0,386.2701,418.34076,602.69604
Australia,AUS,2024,9.331409,1.2299945,122.469246,79.84904,31.340435,0,369.92377,422.99002,620.48303
Austria,AUT,1965,0,0,0,0,44.675,0,17.528648,59.114902,65.29748
Austria,AUT,1966,0,0,0,0,48.141663,0,18.821033,56.467594,71.788864
Austria,AUT,1967,0,0,0,0,49.16111,0,18.031685,53.4509,76.54811
Austria,AUT,1968,0,0,0,0,50.513885,0,19.22897,52.77368,88.466064
Austria,AUT,1969,0,0,0,0,46.43889,0,23.329157,51.9364,97.226
Austria,AUT,1970,0,0,0,0,59.13805,0,28.298002,55.854168,107.04365
Austria,AUT,1971,0,0,0,0,46.7225,0,32.50665,51.233612,119.607025
Austria,AUT,1972,0,0,0,0,48.021107,0,35.129753,46.45389,129.12288
Austria,AUT,1973,0,0,0,0,53.358887,0,38.6112,46.16972,139.92781
Austria,AUT,1974,0,0,0,0,63.089443,0,41.851967,48.72278,125.22768
Austria,AUT,1975,0,0,0,0,66.09778,0,41.80162,42.340557,126.55926
Austria,AUT,1976,0,0,0,0,57.126663,0,47.61011,45.059998,137.41133
Austria,AUT,1977,0,0,0,0,69.22444,0,48.520336,37.800278,131.58655
Austria,AUT,1978,0,0,0,0,69.28,0,50.46824,38.40222,141.56969
Austria,AUT,1979,0,0,0,0,78.04666,0,50.040367,41.68611,147.40877
Austria,AUT,1980,0,0,0,0,80.86083,0,48.07398,42.83472,143.88745
Austria,AUT,1981,0,0,0,0,85.68694,0,45.824097,43.85,130.63089
Austria,AUT,1982,0,0,0,0,85.82305,0,44.355263,41.705555,123.90079
Austria,AUT,1983,0,0,0,0,85.017494,0,45.257057,44.655834,120.07978
Austria,AUT,1984,0,0,0,0,74.582115,0,50.389893,50.88639,116.79846
Austria,AUT,1985,2.947897,0,0,0,85.48651,0,53.991604,50.815,116.98592
Austria,AUT,1986,4.0234404,0,0,0,85.84424,0,52.42127,45.3025,123.2183
Austria,AUT,1987,2.8306751,0,0,0,98.29997,0,54.68578,44.93944,126.86035
Austria,AUT,1988,3.27175,0,0,0,98.06691,0,52.38503,43.033054,125.97797
Austria,AUT,1989,3.4514062,0,0,0,97.451195,0,56.25982,43.227222,124.222206
Austria,AUT,1990,3.5702658,0,0,0,87.525,0,61.934906,47.640278,127.430046
Austria,AUT,1991,3.830725,0,0,0,87.34277,0,65.66419,49.971664,136.87337
Austria,AUT,1992,4.1536374,0,0,0,96.80111,0,64.48223,38.881744,134.13881
Austria,AUT,1993,4.253472,0,0.002777778,0,101.95987,0,67.812454,34.959057,136.78593
Austria,AUT,1994,3.7829843,0,0.002777778,0,99.1875,0,69.75149,35.454445,134.74817
Austria,AUT,1995,5.803816,0,0.002777778,0.002777778,102.9645,0,76.15716,40.338642,135.62375
Austria,AUT,1996,4.9670124,0,0.002777778,0.013888888,95.04475,0,81.060875,40.50991,147.85747
Austria,AUT,1997,5.3480906,0,0.005555556,0.055555552,100.292435,0,78.12572,42.967976,147.18379
Austria,AUT,1998,5.758678,0,0.005555556,0.125,103.231476,0,80.20729,37.829166,155.29774
Austria,AUT,1999,4.9903493,0,0.005555556,0.14166667,113.05311,0,81.92763,37.68498,147.58986
Austria,AUT,2000,4.7758727,0,0.008333333,0.18611111,116.21014,0,78.205154,42.470078,145.70236
Austria,AUT,2001,5.2119126,0,0.013812155,0.47513816,111.75548,0,82.881966,43.878994,155.1389
Austria,AUT,2002,4.7513876,0,0.024657533,0.5561643,110.21096,0,81.48537,44.579712,157.87592
Austria,AUT,2003,5.349753,0,0.040871933,0.9972752,90.50407,0,89.629715,47.54769,167.63007
Austria,AUT,2004,6.4366565,0,0.048780486,2.5040653,99.626785,0,90.49233,46.576305,170.16396
Austria,AUT,2005,7.6254463,0.72200364,0.056501005,3.578701,99.71811,0,95.27706,46.730534,170.74123
Austria,AUT,2006,10.171143,2.8928862,0.059857953,4.686612,95.33713,0,89.532005,46.67483,169.86945
Austria,AUT,2007,12.747267,3.4435277,0.064463764,5.418045,98.54907,0,84.708954,45.044926,163.24309
Austria,AUT,2008,13.056207,3.8655322,0.07947206,5.3067474,101.13322,0,90.68555,44.52499,158.70348
Austria,AUT,2009,13.421102,4.913528,0.12838393,5.128714,107.33938,0,88.31914,33.460773,149.56474
Austria,AUT,2010,14.062893,5.1884685,0.23128422,5.3747754,99.90473,0,96.12812,39.34366,154.07774
Austria,AUT,2011,14.288163,5.1058393,0.45095843,5.016156,88.697334,0,90.41807,40.411076,145.06886
Austria,AUT,2012,14.660207,5.318852,0.86980164,6.345435,113.00953,0,86.24142,37.621,142.3423
Austria,AUT,2013,14.719604,5.2184405,1.6009566,8.064531,107.45964,0,82.00461,38.13149,145.6488
Austria,AUT,2014,14.254726,5.15734,1.9980814,9.785669,104.34411,0,75.10976,35.021385,141.40121
Austria,AUT,2015,14.570719,5.3529215,2.3724,12.254032,94.06801,0,79.68095,37.999046,142.84538
Austria,AUT,2016,14.986004,5.365529,2.7538092,13.152861,100.4305,0,83.4219,35.44773,146.15495
Austria,AUT,2017,15.416996,5.3517137,3.1724274,16.428778,95.734375,0,90.69854,36.564552,146.42876
Austria,AUT,2018,15.447946,5.170676,3.6197312,15.001068,93.62664,0,86.869194,32.28496,148.91289
Austria,AUT,2019,14.588332,5.1673193,4.2131014,18.440783,101.054375,0,89.00441,33.944683,153.20105
Austria,AUT,2020,14.378555,4.6218066,5.0442815,16.76921,103.698845,0,85.272484,29.031855,133.02937
Austria,AUT,2021,13.999028,4.846935,6.8322787,16.60109,95.78747,0,90.1544,30.161827,140.2148
Austria,AUT,2022,14.864737,4.6048346,9.293629,17.792751,85.07398,0,79.12825,28.861195,135.03087
Austria,AUT,2023,14.244397,5.405355,15.5971,19.601719,99.201546,0,68.81278,27.944517,134.10497
Austria,AUT,2024,14.519362,5.2798266,22.98332,22.462114,109.25404,0,68.21874,27.964993,131.87657
Azerbaijan,AZE,1985,0,0,0,0,3.6460047,0,132.81377,1.06996,97.18555
Azerbaijan,AZE,1986,0,0,0,0,2.2342522,0,147.56868,1.06996,101.817375
Azerbaijan,AZE,1987,0,0,0,0,2.2342522,0,145.74751,1.06996,95.82691
Azerbaijan,AZE,1988,0,0,0,0,1.9396255,0,143.92635,1.06996,98.14325
Azerbaijan,AZE,1989,0,0,0,0,1.9396255,0,151.21591,1.06996,95.70122
Azerbaijan,AZE,1990,0,0,0,0,4.6055555,0,154.21864,1.03507,100.39483
Azerbaijan,AZE,1991,0,0,0,0,4.8869443,0,147.56868,0.77921,96.80113
Azerbaijan,AZE,1992,0,0,0,0,4.853611,0,114.76805,0.13956,94.319466
Azerbaijan,AZE,1993,0,0,0,0,6.7388887,0,84.716255,0.03489,94.05541
Azerbaijan,AZE,1994,0,0,0,0,5.083333,0,79.24786,0.04652,86.15903
Azerbaijan,AZE,1995,0,0,0,0,4.322222,0,78.33483,0.03489,77.6772
Azerbaijan,AZE,1996,0,0,0,0,4.269444,0,57.388905,0.03489,69.77202
Azerbaijan,AZE,1997,0,0,0,0,4.7555556,0,54.654705,0.03489,66.40268
Azerbaijan,AZE,1998,0,0,0,0,5.419444,0,51.002594,0,69.87349
Azerbaijan,AZE,1999,0,0,0,0,4.1833334,0,54.654705,0,67.24548
Azerbaijan,AZE,2000,0,0,0,0,4.2611113,0,52.828648,0,74.69057
Azerbaijan,AZE,2001,0,0,0,0,3.5939229,0,75.776405,0.03489,47.59412
Azerbaijan,AZE,2002,0,0,0,0,5.5342464,0,75.99123,0.02326,43.6981
Azerbaijan,AZE,2003,0,0,0,0,6.730245,0,77.924706,0.03489,50.912304
Azerbaijan,AZE,2004,0,0,0,0,7.466125,0,91.375175,0.0106996,54.5731
Azerbaijan,AZE,2005,0,0,0,0,8.089785,0,94.38427,0.037448604,63.79851
Azerbaijan,AZE,2006,0,0,0,0,6.73262,0,99.77681,0.037448604,57.11258
Azerbaijan,AZE,2007,0,0,0,0,6.2872343,0,87.84967,0.05838889,56.47857
Azerbaijan,AZE,2008,0,0,0,0,5.889182,0,100.50773,0.045333333,44.338394
Azerbaijan,AZE,2009,0,0,0,0.005511811,6.058792,0,85.81977,0.049194444,37.846764
Azerbaijan,AZE,2010,0,0,0,0.001302083,8.97474,0,81.58022,0.048416667,37.243855
Azerbaijan,AZE,2011,0,0,0,0,6.9321246,0,89.345276,0.04225,48.970104
Azerbaijan,AZE,2012,0,0,0,0,4.693299,0,93.76557,0.043027777,51.289177
